Date,Adj Close,Fast %K,Slow %K(D),Slow %D(J),J Binary(80%),J Binary(50%),Open,High,Low,Close,Volume,macd,macds,macdo,VIX,Bullish,Neutral,Bearish,Bullish 8-Week Mov Avg,Bull-Bear Spread,Fear Greed,Put Call
2011-05-02,1361.2200 ,87.6648 ,95.4687 ,95.6401 ,1.0000 ,1.0000 ,1365.2100 ,1370.5800 ,1358.5900 ,1361.2200 ,3846250000.0000 ,11.8718 ,7.9094 ,3.9624 ,15.9900 ,0.38 ,0.3100 ,0.31 ,0.3700 ,0.0700 ,36.0000 ,0.5000 
2011-05-03,1356.6200 ,81.6026 ,92.6315 ,94.7182 ,1.0000 ,1.0000 ,1359.7600 ,1360.8400 ,1349.5200 ,1356.6200 ,4223740000.0000 ,12.0244 ,8.7324 ,3.2920 ,16.7000 ,0.38 ,0.3100 ,0.31 ,0.3700 ,0.0700 ,31.0000 ,0.6100 
2011-05-04,1347.3199 ,69.3463 ,87.0836 ,91.7279 ,1.0000 ,1.0000 ,1355.9000 ,1355.9000 ,1341.5000 ,1347.3199 ,4223740000.0000 ,11.2651 ,9.2390 ,2.0261 ,17.0800 ,0.38 ,0.3100 ,0.31 ,0.3700 ,0.0700 ,30.0000 ,0.7200 
2011-05-05,1335.1000 ,53.2420 ,78.0991 ,85.9381 ,1.0000 ,1.0000 ,1344.1600 ,1348.0000 ,1329.1700 ,1335.1000 ,3846250000.0000 ,9.5669 ,9.3046 ,0.2624 ,18.2000 ,0.35 ,0.3300 ,0.32 ,0.3700 ,0.0400 ,29.0000 ,0.6500 
2011-05-06,1340.2000 ,59.9631 ,70.3637 ,78.5155 ,0.0000 ,1.0000 ,1340.2400 ,1354.3600 ,1335.5800 ,1340.2000 ,4223740000.0000 ,8.5343 ,9.1505 ,-0.6162 ,18.4000 ,0.35 ,0.3300 ,0.32 ,0.3700 ,0.0400 ,27.0000 ,0.6200 
2011-05-09,1346.2900 ,67.9890 ,66.4286 ,71.6305 ,0.0000 ,1.0000 ,1340.2000 ,1349.4399 ,1338.6400 ,1346.2900 ,4265250000.0000 ,8.1138 ,8.9432 ,-0.8293 ,17.1600 ,0.35 ,0.3300 ,0.32 ,0.3700 ,0.0400 ,28.0000 ,0.6300 
2011-05-10,1357.1600 ,79.8530 ,66.0787 ,67.6237 ,0.0000 ,1.0000 ,1348.3400 ,1359.4399 ,1348.3400 ,1357.1600 ,4223740000.0000 ,8.5591 ,8.8663 ,-0.3073 ,15.9100 ,0.35 ,0.3300 ,0.32 ,0.3700 ,0.0400 ,31.0000 ,0.5800 
2011-05-11,1342.0800 ,44.6171 ,61.1329 ,64.5467 ,0.0000 ,1.0000 ,1354.5100 ,1354.5100 ,1336.3600 ,1342.0800 ,3846250000.0000 ,7.6074 ,8.6146 ,-1.0072 ,16.9500 ,0.35 ,0.3300 ,0.32 ,0.3700 ,0.0400 ,31.0000 ,0.6700 
2011-05-12,1348.6500 ,47.0418 ,59.8928 ,62.3681 ,0.0000 ,1.0000 ,1339.3900 ,1351.0500 ,1332.0300 ,1348.6500 ,3777210000.0000 ,7.2992 ,8.3515 ,-1.0523 ,16.0300 ,0.31 ,0.3400 ,0.35 ,0.3800 ,-0.0500 ,32.0000 ,0.6700 
2011-05-13,1337.7700 ,20.7679 ,52.0538 ,57.6932 ,0.0000 ,1.0000 ,1348.6899 ,1350.4700 ,1333.3600 ,1337.7700 ,3426660000.0000 ,6.1066 ,7.9025 ,-1.7959 ,17.0700 ,0.31 ,0.3400 ,0.35 ,0.3800 ,-0.0500 ,32.0000 ,0.7300 
2011-05-16,1329.4700 ,4.9700 ,39.4500 ,50.4655 ,0.0000 ,1.0000 ,1334.7700 ,1343.3300 ,1327.3199 ,1329.4700 ,3846250000.0000 ,4.4405 ,7.2101 ,-2.7696 ,18.2400 ,0.31 ,0.3400 ,0.35 ,0.3800 ,-0.0500 ,27.0000 ,0.6100 
2011-05-17,1328.9800 ,20.1075 ,27.5009 ,39.6682 ,0.0000 ,0.0000 ,1326.1000 ,1330.4200 ,1318.5100 ,1328.9800 ,4053970000.0000 ,3.0455 ,6.3772 ,-3.3317 ,17.5500 ,0.31 ,0.3400 ,0.35 ,0.3800 ,-0.0500 ,27.0000 ,0.7500 
2011-05-18,1340.6801 ,42.5774 ,27.0929 ,31.3479 ,0.0000 ,0.0000 ,1328.5400 ,1341.8199 ,1326.5900 ,1340.6801 ,3922030000.0000 ,2.8512 ,5.6720 ,-2.8208 ,16.2300 ,0.31 ,0.3400 ,0.35 ,0.3800 ,-0.0500 ,25.0000 ,0.6800 
2011-05-19,1343.6000 ,48.1851 ,27.3216 ,27.3051 ,0.0000 ,0.0000 ,1342.4000 ,1346.8199 ,1336.3600 ,1343.6000 ,3626110000.0000 ,2.8994 ,5.1175 ,-2.2181 ,15.5200 ,0.27 ,0.3200 ,0.41 ,0.3600 ,-0.1500 ,23.0000 ,0.7000 
2011-05-20,1333.2700 ,28.3465 ,28.8373 ,27.7506 ,0.0000 ,0.0000 ,1342.0000 ,1342.0000 ,1330.6700 ,1333.2700 ,4066020000.0000 ,2.0801 ,4.5100 ,-2.4299 ,17.4300 ,0.27 ,0.3200 ,0.41 ,0.3600 ,-0.1500 ,22.0000 ,0.7500 
2011-05-23,1317.3700 ,9.3620 ,29.7157 ,28.6249 ,0.0000 ,0.0000 ,1333.0699 ,1333.0699 ,1312.8800 ,1317.3700 ,3255580000.0000 ,0.1461 ,3.6372 ,-3.4911 ,18.2700 ,0.27 ,0.3200 ,0.41 ,0.3600 ,-0.1500 ,16.0000 ,0.6900 
2011-05-24,1316.2800 ,7.3025 ,27.1547 ,28.5692 ,0.0000 ,0.0000 ,1317.7000 ,1323.7200 ,1313.8700 ,1316.2800 ,3846250000.0000 ,-1.4578 ,2.6182 ,-4.0760 ,17.8200 ,0.27 ,0.3200 ,0.41 ,0.3600 ,-0.1500 ,13.0000 ,0.6100 
2011-05-25,1320.4700 ,18.1989 ,22.2790 ,26.3831 ,0.0000 ,0.0000 ,1316.3600 ,1325.8600 ,1311.8000 ,1320.4700 ,4109670000.0000 ,-2.3635 ,1.6219 ,-3.9854 ,17.0700 ,0.27 ,0.3200 ,0.41 ,0.3600 ,-0.1500 ,13.0000 ,0.5100 
2011-05-26,1325.6899 ,29.1560 ,18.4732 ,22.6356 ,0.0000 ,0.0000 ,1320.6400 ,1328.5100 ,1314.4100 ,1325.6899 ,3259470000.0000 ,-2.6298 ,0.7715 ,-3.4013 ,16.0900 ,0.26 ,0.3300 ,0.41 ,0.3400 ,-0.1600 ,15.0000 ,0.6000 
2011-05-27,1331.1000 ,40.5121 ,20.9063 ,20.5528 ,0.0000 ,0.0000 ,1325.6899 ,1334.6200 ,1325.6899 ,1331.1000 ,3124560000.0000 ,-2.3769 ,0.1418 ,-2.5187 ,15.9800 ,0.26 ,0.3300 ,0.41 ,0.3400 ,-0.1600 ,16.0000 ,0.5100 
2011-05-31,1345.2000 ,70.1091 ,33.0557 ,24.1451 ,0.0000 ,0.0000 ,1331.1000 ,1345.2000 ,1331.1000 ,1345.2000 ,4696240000.0000 ,-1.0269 ,-0.0919 ,-0.9350 ,15.4500 ,0.26 ,0.3300 ,0.41 ,0.3400 ,-0.1600 ,16.0000 ,0.5400 
2011-06-01,1314.5500 ,6.4388 ,32.8830 ,28.9483 ,0.0000 ,0.0000 ,1345.2000 ,1345.2000 ,1313.7100 ,1314.5500 ,4241090000.0000 ,-2.4025 ,-0.5540 ,-1.8484 ,18.3000 ,0.26 ,0.3300 ,0.41 ,0.3400 ,-0.1600 ,15.0000 ,0.7600 
2011-06-02,1312.9399 ,16.1310 ,32.4694 ,32.8027 ,0.0000 ,0.0000 ,1314.5500 ,1318.0300 ,1305.6100 ,1312.9399 ,3762170000.0000 ,-3.5813 ,-1.1595 ,-2.4218 ,18.0900 ,0.30 ,0.3600 ,0.33 ,0.3300 ,-0.0300 ,12.0000 ,0.7100 
2011-06-03,1300.1600 ,4.2991 ,27.4980 ,30.9501 ,0.0000 ,0.0000 ,1312.9399 ,1312.9399 ,1297.9000 ,1300.1600 ,3505030000.0000 ,-5.4835 ,-2.0243 ,-3.4592 ,17.9500 ,0.30 ,0.3600 ,0.33 ,0.3300 ,-0.0300 ,9.0000 ,0.7100 
2011-06-06,1286.1700 ,2.3351 ,19.8626 ,26.6100 ,0.0000 ,0.0000 ,1300.2600 ,1300.2600 ,1284.7200 ,1286.1700 ,3555980000.0000 ,-8.0274 ,-3.2249 ,-4.8025 ,18.4900 ,0.30 ,0.3600 ,0.33 ,0.3300 ,-0.0300 ,6.0000 ,0.8000 
2011-06-07,1284.9399 ,0.3542 ,5.9116 ,17.7574 ,0.0000 ,0.0000 ,1286.3101 ,1296.2200 ,1284.7400 ,1284.9399 ,3846250000.0000 ,-10.0271 ,-4.5853 ,-5.4418 ,18.0700 ,0.30 ,0.3600 ,0.33 ,0.3300 ,-0.0300 ,6.0000 ,0.7400 
2011-06-08,1279.5601 ,3.0836 ,5.2406 ,10.3383 ,0.0000 ,0.0000 ,1284.6300 ,1287.0400 ,1277.4200 ,1279.5601 ,3970810000.0000 ,-11.9087 ,-6.0500 ,-5.8587 ,18.7900 ,0.30 ,0.3600 ,0.33 ,0.3300 ,-0.0300 ,6.0000 ,0.9500 
2011-06-09,1289.0000 ,16.6858 ,5.3516 ,5.5013 ,0.0000 ,0.0000 ,1279.6300 ,1294.5400 ,1279.6300 ,1289.0000 ,3332510000.0000 ,-12.4942 ,-7.3388 ,-5.1553 ,17.7700 ,0.24 ,0.2800 ,0.48 ,0.3000 ,-0.2300 ,6.0000 ,0.7700 
2011-06-10,1270.9800 ,3.5101 ,5.1938 ,5.2620 ,0.0000 ,0.0000 ,1288.6000 ,1288.6000 ,1268.2800 ,1270.9800 ,3846250000.0000 ,-14.2480 ,-8.7207 ,-5.5273 ,18.8600 ,0.24 ,0.2800 ,0.48 ,0.3000 ,-0.2300 ,5.0000 ,1.0100 
2011-06-13,1271.8300 ,7.7802 ,6.2828 ,5.6094 ,0.0000 ,0.0000 ,1271.3101 ,1277.0400 ,1265.6400 ,1271.8300 ,4132520000.0000 ,-15.3918 ,-10.0549 ,-5.3369 ,19.6100 ,0.24 ,0.2800 ,0.48 ,0.3000 ,-0.2300 ,6.0000 ,0.7300 
2011-06-14,1287.8700 ,27.9412 ,11.8002 ,7.7589 ,0.0000 ,0.0000 ,1272.2200 ,1292.5000 ,1272.2200 ,1287.8700 ,3500280000.0000 ,-14.8331 ,-11.0105 ,-3.8226 ,18.2600 ,0.24 ,0.2800 ,0.48 ,0.3000 ,-0.2300 ,5.0000 ,0.6500 
2011-06-15,1265.4200 ,4.2257 ,12.0286 ,10.0372 ,0.0000 ,0.0000 ,1287.8700 ,1287.8700 ,1261.9000 ,1265.4200 ,4070500000.0000 ,-16.0172 ,-12.0119 ,-4.0053 ,21.3200 ,0.24 ,0.2800 ,0.48 ,0.3000 ,-0.2300 ,5.0000 ,1.0900 
2011-06-16,1267.6400 ,10.9837 ,10.8882 ,11.5723 ,0.0000 ,0.0000 ,1265.5300 ,1274.1100 ,1258.0699 ,1267.6400 ,3846250000.0000 ,-16.5852 ,-12.9265 ,-3.6587 ,22.7300 ,0.29 ,0.2800 ,0.43 ,0.3000 ,-0.1400 ,6.0000 ,1.0300 
2011-06-17,1271.5000 ,15.4138 ,13.2689 ,12.0619 ,0.0000 ,0.0000 ,1268.5800 ,1279.8199 ,1267.4000 ,1271.5000 ,4916460000.0000 ,-16.5334 ,-13.6479 ,-2.8855 ,21.8500 ,0.29 ,0.2800 ,0.43 ,0.3000 ,-0.1400 ,7.0000 ,1.0900 
2011-06-20,1278.3600 ,23.2871 ,16.3703 ,13.5091 ,0.0000 ,0.0000 ,1271.5000 ,1280.4200 ,1267.5601 ,1278.3600 ,3464660000.0000 ,-15.7571 ,-14.0697 ,-1.6874 ,19.9900 ,0.29 ,0.2800 ,0.43 ,0.3000 ,-0.1400 ,9.0000 ,0.5700 
2011-06-21,1295.5200 ,42.9818 ,19.3784 ,16.3392 ,0.0000 ,0.0000 ,1278.4000 ,1297.6200 ,1278.4000 ,1295.5200 ,4056150000.0000 ,-13.6004 ,-13.9759 ,0.3754 ,18.8600 ,0.29 ,0.2800 ,0.43 ,0.3000 ,-0.1400 ,9.0000 ,0.5900 
2011-06-22,1287.1400 ,48.4824 ,28.2298 ,21.3262 ,0.0000 ,0.0000 ,1295.4800 ,1298.6100 ,1286.7900 ,1287.1400 ,3718420000.0000 ,-12.4243 ,-13.6656 ,1.2413 ,18.5200 ,0.29 ,0.2800 ,0.43 ,0.3000 ,-0.1400 ,10.0000 ,0.5300 
2011-06-23,1283.5000 ,46.3460 ,35.3022 ,27.6368 ,0.0000 ,0.0000 ,1286.6000 ,1286.6000 ,1262.8700 ,1283.5000 ,4983450000.0000 ,-11.6515 ,-13.2628 ,1.6112 ,19.2900 ,0.37 ,0.2700 ,0.36 ,0.3000 ,0.0200 ,10.0000 ,0.6500 
2011-06-24,1268.4500 ,24.6030 ,37.1401 ,33.5573 ,0.0000 ,0.0000 ,1283.0400 ,1283.9301 ,1267.2400 ,1268.4500 ,3665340000.0000 ,-12.1139 ,-13.0330 ,0.9191 ,21.1000 ,0.37 ,0.2700 ,0.36 ,0.3000 ,0.0200 ,11.0000 ,0.7000 
2011-06-27,1280.1000 ,54.3414 ,43.3509 ,38.5977 ,0.0000 ,0.0000 ,1268.4399 ,1284.9100 ,1267.5300 ,1280.1000 ,3479070000.0000 ,-11.4088 ,-12.7081 ,1.2994 ,20.5600 ,0.37 ,0.2700 ,0.36 ,0.3000 ,0.0200 ,25.0000 ,0.6200 
2011-06-28,1296.6700 ,95.2148 ,53.7975 ,44.7628 ,0.0000 ,0.0000 ,1280.2100 ,1296.8000 ,1280.2100 ,1296.6700 ,3681500000.0000 ,-9.4045 ,-12.0474 ,2.6429 ,19.1700 ,0.37 ,0.2700 ,0.36 ,0.3000 ,0.0200 ,29.0000 ,0.5900 
2011-06-29,1307.4100 ,96.4804 ,63.3971 ,53.5152 ,0.0000 ,1.0000 ,1296.8500 ,1309.2100 ,1296.8500 ,1307.4100 ,4347540000.0000 ,-6.8702 ,-11.0120 ,4.1417 ,17.2700 ,0.37 ,0.2700 ,0.36 ,0.3000 ,0.0200 ,30.0000 ,0.5600 
2011-06-30,1320.6400 ,97.9187 ,73.7116 ,63.6354 ,0.0000 ,1.0000 ,1307.6400 ,1321.9700 ,1307.6400 ,1320.6400 ,4200500000.0000 ,-3.7510 ,-9.5598 ,5.8088 ,16.5200 ,0.38 ,0.3100 ,0.30 ,0.3000 ,0.0800 ,32.0000 ,0.5400 
2011-07-01,1339.6700 ,98.3844 ,88.4679 ,75.1922 ,0.0000 ,1.0000 ,1320.6400 ,1341.0100 ,1318.1801 ,1339.6700 ,3796930000.0000 ,0.2536 ,-7.5971 ,7.8507 ,15.8700 ,0.38 ,0.3100 ,0.30 ,0.3000 ,0.0800 ,34.0000 ,0.5500 
2011-07-05,1337.8800 ,96.2262 ,96.8449 ,86.3415 ,1.0000 ,1.0000 ,1339.5900 ,1340.8900 ,1334.3000 ,1337.8800 ,3722320000.0000 ,3.2454 ,-5.4286 ,8.6740 ,16.0600 ,0.38 ,0.3100 ,0.30 ,0.3000 ,0.0800 ,51.0000 ,0.6400 
2011-07-06,1339.2200 ,97.8418 ,97.3703 ,94.2277 ,1.0000 ,1.0000 ,1337.5601 ,1340.9399 ,1330.9200 ,1339.2200 ,3564190000.0000 ,5.6594 ,-3.2110 ,8.8704 ,16.3400 ,0.38 ,0.3100 ,0.30 ,0.3000 ,0.0800 ,52.0000 ,0.7100 
2011-07-07,1353.2200 ,96.6873 ,97.4117 ,97.2090 ,1.0000 ,1.0000 ,1339.6200 ,1356.4800 ,1339.6200 ,1353.2200 ,4069530000.0000 ,8.6030 ,-0.8482 ,9.4512 ,15.9500 ,0.42 ,0.3400 ,0.25 ,0.3200 ,0.1700 ,48.0000 ,0.5600 
2011-07-08,1343.8000 ,86.4545 ,95.1188 ,96.6336 ,1.0000 ,1.0000 ,1352.3900 ,1352.3900 ,1333.7100 ,1343.8000 ,3594360000.0000 ,10.0597 ,1.3334 ,8.7263 ,15.9500 ,0.42 ,0.3400 ,0.25 ,0.3200 ,0.1700 ,43.0000 ,0.5800 
2011-07-11,1319.4900 ,60.4850 ,87.5390 ,93.3565 ,1.0000 ,1.0000 ,1343.3101 ,1343.3101 ,1316.4200 ,1319.4900 ,3879130000.0000 ,9.1471 ,2.8961 ,6.2510 ,18.3900 ,0.42 ,0.3400 ,0.25 ,0.3200 ,0.1700 ,35.0000 ,0.7400 
2011-07-12,1313.6400 ,54.2357 ,79.1409 ,87.2662 ,1.0000 ,1.0000 ,1319.6100 ,1327.1700 ,1313.3300 ,1313.6400 ,4227890000.0000 ,7.8612 ,3.8891 ,3.9721 ,19.8700 ,0.42 ,0.3400 ,0.25 ,0.3200 ,0.1700 ,31.0000 ,0.6700 
2011-07-13,1317.7200 ,58.5942 ,71.2913 ,79.3237 ,0.0000 ,1.0000 ,1314.4500 ,1331.4800 ,1314.4500 ,1317.7200 ,4060080000.0000 ,7.0896 ,4.5292 ,2.5604 ,19.9100 ,0.42 ,0.3400 ,0.25 ,0.3200 ,0.1700 ,31.0000 ,0.6700 
2011-07-14,1308.8700 ,49.1401 ,61.7819 ,70.7380 ,0.0000 ,1.0000 ,1317.7400 ,1326.8800 ,1306.5100 ,1308.8700 ,4358570000.0000 ,5.6983 ,4.7631 ,0.9353 ,20.8000 ,0.39 ,0.3100 ,0.29 ,0.3300 ,0.1000 ,31.0000 ,0.7800 
2011-07-15,1316.1400 ,54.7961 ,55.4502 ,62.8411 ,0.0000 ,1.0000 ,1308.8700 ,1317.7000 ,1307.5200 ,1316.1400 ,4242760000.0000 ,5.1233 ,4.8351 ,0.2882 ,19.5300 ,0.39 ,0.3100 ,0.29 ,0.3300 ,0.1000 ,32.0000 ,0.6400 
2011-07-18,1305.4399 ,42.6194 ,51.8771 ,56.3697 ,0.0000 ,1.0000 ,1315.9399 ,1315.9399 ,1295.9200 ,1305.4399 ,4118160000.0000 ,3.7608 ,4.6202 ,-0.8594 ,20.9500 ,0.39 ,0.3100 ,0.29 ,0.3300 ,0.1000 ,44.0000 ,0.6800 
2011-07-19,1326.7300 ,60.9938 ,53.2287 ,53.5187 ,0.0000 ,1.0000 ,1307.0699 ,1328.1400 ,1307.0699 ,1326.7300 ,4304600000.0000 ,4.3488 ,4.5660 ,-0.2171 ,19.2100 ,0.39 ,0.3100 ,0.29 ,0.3300 ,0.1000 ,44.0000 ,0.5100 
2011-07-20,1325.8400 ,49.4055 ,51.3910 ,52.1656 ,0.0000 ,1.0000 ,1328.6600 ,1330.4301 ,1323.6500 ,1325.8400 ,3767420000.0000 ,4.6890 ,4.5906 ,0.0984 ,19.0900 ,0.39 ,0.3100 ,0.29 ,0.3300 ,0.1000 ,47.0000 ,0.6100 
2011-07-21,1343.8000 ,79.0622 ,57.3754 ,53.9984 ,0.0000 ,1.0000 ,1325.6500 ,1347.0000 ,1325.6500 ,1343.8000 ,4837430000.0000 ,6.3348 ,4.9394 ,1.3953 ,17.5600 ,0.40 ,0.3000 ,0.31 ,0.3500 ,0.0900 ,48.0000 ,0.5600 
2011-07-22,1345.0200 ,81.0767 ,62.6315 ,57.1326 ,0.0000 ,1.0000 ,1343.8000 ,1346.1000 ,1336.9500 ,1345.0200 ,3522830000.0000 ,7.6493 ,5.4814 ,2.1679 ,17.5200 ,0.40 ,0.3000 ,0.31 ,0.3500 ,0.0900 ,51.0000 ,0.6000 
2011-07-25,1337.4301 ,68.5437 ,67.8164 ,62.6078 ,0.0000 ,1.0000 ,1344.3199 ,1344.3199 ,1331.0900 ,1337.4301 ,3536890000.0000 ,7.9866 ,5.9824 ,2.0042 ,19.3500 ,0.40 ,0.3000 ,0.31 ,0.3500 ,0.0900 ,38.0000 ,0.6000 
2011-07-26,1331.9399 ,59.4781 ,67.5132 ,65.9870 ,0.0000 ,1.0000 ,1337.3900 ,1338.5100 ,1329.5900 ,1331.9399 ,4007050000.0000 ,7.7219 ,6.3303 ,1.3915 ,20.2300 ,0.40 ,0.3000 ,0.31 ,0.3500 ,0.0900 ,35.0000 ,0.5800 
2011-07-27,1304.8900 ,14.8117 ,60.5945 ,65.3080 ,0.0000 ,1.0000 ,1331.9100 ,1331.9100 ,1303.4900 ,1304.8900 ,3479040000.0000 ,5.2686 ,6.1180 ,-0.8493 ,22.9800 ,0.40 ,0.3000 ,0.31 ,0.3500 ,0.0900 ,27.0000 ,0.6600 
2011-07-28,1300.6700 ,8.4116 ,46.4643 ,58.1907 ,0.0000 ,1.0000 ,1304.8400 ,1316.3199 ,1299.1600 ,1300.6700 ,4951800000.0000 ,2.9499 ,5.4844 ,-2.5345 ,23.7400 ,0.38 ,0.3100 ,0.31 ,0.3600 ,0.0600 ,27.0000 ,0.6800 
2011-07-29,1292.2800 ,14.6867 ,33.1863 ,46.7484 ,0.0000 ,0.0000 ,1300.1200 ,1304.1600 ,1282.8600 ,1292.2800 ,5061190000.0000 ,0.4303 ,4.4736 ,-4.0432 ,25.2500 ,0.38 ,0.3100 ,0.31 ,0.3600 ,0.0600 ,16.0000 ,0.7700 
2011-08-01,1286.9399 ,16.8949 ,22.8566 ,34.1691 ,0.0000 ,0.0000 ,1292.5900 ,1307.3800 ,1274.7300 ,1286.9399 ,4967390000.0000 ,-1.9746 ,3.1839 ,-5.1585 ,23.6600 ,0.38 ,0.3100 ,0.31 ,0.3600 ,0.0600 ,10.0000 ,0.7600 
2011-08-02,1254.0500 ,0.0215 ,10.9653 ,22.3361 ,0.0000 ,0.0000 ,1286.5601 ,1286.5601 ,1254.0300 ,1254.0500 ,5206290000.0000 ,-6.4600 ,1.2551 ,-7.7151 ,24.7900 ,0.38 ,0.3100 ,0.31 ,0.3600 ,0.0600 ,8.0000 ,0.6800 
2011-08-03,1260.3400 ,22.9277 ,12.5885 ,15.4701 ,0.0000 ,0.0000 ,1254.2500 ,1261.2000 ,1234.5601 ,1260.3400 ,6446940000.0000 ,-9.3988 ,-0.8756 ,-8.5231 ,23.3800 ,0.38 ,0.3100 ,0.31 ,0.3600 ,0.0600 ,2.0000 ,0.7700 
2011-08-04,1200.0699 ,0.3594 ,10.9780 ,11.5106 ,0.0000 ,0.0000 ,1260.2300 ,1260.2300 ,1199.5400 ,1200.0699 ,4266530000.0000 ,-16.4020 ,-3.9809 ,-12.4211 ,31.6600 ,0.27 ,0.2300 ,0.50 ,0.3600 ,-0.2300 ,5.0000 ,0.9600 
2011-08-05,1199.3800 ,17.4893 ,11.5386 ,11.7017 ,0.0000 ,0.0000 ,1200.2800 ,1218.1100 ,1168.0900 ,1199.3800 ,5454590000.0000 ,-21.7570 ,-7.5361 ,-14.2209 ,32.0000 ,0.27 ,0.2300 ,0.50 ,0.3600 ,-0.2300 ,5.0000 ,0.9400 
2011-08-08,1119.4600 ,0.0790 ,8.1754 ,10.2307 ,0.0000 ,0.0000 ,1198.4800 ,1198.4800 ,1119.2800 ,1119.4600 ,2615150000.0000 ,-32.0800 ,-12.4449 ,-19.6351 ,48.0000 ,0.27 ,0.2300 ,0.50 ,0.3600 ,-0.2300 ,1.0000 ,1.0700 
2011-08-09,1172.5300 ,28.9212 ,13.9553 ,11.2231 ,0.0000 ,0.0000 ,1120.2300 ,1172.8800 ,1101.5400 ,1172.5300 ,2366660000.0000 ,-35.5687 ,-17.0697 ,-18.4990 ,35.0600 ,0.27 ,0.2300 ,0.50 ,0.3600 ,-0.2300 ,2.0000 ,0.8500 
2011-08-10,1120.7600 ,7.8302 ,10.9358 ,11.0222 ,0.0000 ,0.0000 ,1171.7700 ,1171.7700 ,1118.0100 ,1120.7600 ,5018070000.0000 ,-42.0264 ,-22.0610 ,-19.9654 ,42.9900 ,0.27 ,0.2300 ,0.50 ,0.3600 ,-0.2300 ,2.0000 ,0.8100 
2011-08-11,1172.6400 ,29.0726 ,16.6785 ,13.8565 ,0.0000 ,0.0000 ,1121.3000 ,1186.2900 ,1121.3000 ,1172.6400 ,3685050000.0000 ,-42.4684 ,-26.1425 ,-16.3259 ,39.0000 ,0.33 ,0.2200 ,0.45 ,0.3700 ,-0.1100 ,3.0000 ,0.6200 
2011-08-12,1178.8101 ,31.8272 ,19.5460 ,15.7201 ,0.0000 ,0.0000 ,1172.8700 ,1189.0400 ,1170.7400 ,1178.8101 ,5640380000.0000 ,-41.8385 ,-29.2817 ,-12.5568 ,36.3600 ,0.33 ,0.2200 ,0.45 ,0.3700 ,-0.1100 ,6.0000 ,0.7500 
2011-08-15,1204.4900 ,43.4443 ,28.2191 ,21.4812 ,0.0000 ,0.0000 ,1178.8600 ,1204.4900 ,1178.8600 ,1204.4900 ,4272850000.0000 ,-38.8197 ,-31.1893 ,-7.6304 ,31.8700 ,0.33 ,0.2200 ,0.45 ,0.3700 ,-0.1100 ,7.0000 ,0.6800 
2011-08-16,1192.7600 ,39.5972 ,30.3543 ,26.0398 ,0.0000 ,0.0000 ,1204.2200 ,1204.2200 ,1180.5300 ,1192.7600 ,5071600000.0000 ,-36.9479 ,-32.3410 ,-4.6069 ,32.8500 ,0.33 ,0.2200 ,0.45 ,0.3700 ,-0.1100 ,11.0000 ,0.7400 
2011-08-17,1193.8900 ,42.9975 ,37.3878 ,31.9870 ,0.0000 ,0.0000 ,1192.8900 ,1208.4700 ,1184.3600 ,1193.8900 ,4388340000.0000 ,-34.9701 ,-32.8668 ,-2.1033 ,31.5800 ,0.33 ,0.2200 ,0.45 ,0.3700 ,-0.1100 ,7.0000 ,0.8000 
2011-08-18,1140.6500 ,19.0002 ,35.3733 ,34.3718 ,0.0000 ,0.0000 ,1189.6200 ,1189.6200 ,1131.0300 ,1140.6500 ,3234810000.0000 ,-37.2692 ,-33.7473 ,-3.5219 ,42.6700 ,0.36 ,0.2500 ,0.40 ,0.3700 ,-0.0400 ,7.0000 ,0.9600 
2011-08-19,1123.5300 ,10.6831 ,31.1444 ,34.6352 ,0.0000 ,0.0000 ,1140.4700 ,1154.5400 ,1122.0500 ,1123.5300 ,5167560000.0000 ,-40.0114 ,-35.0001 ,-5.0113 ,43.0500 ,0.36 ,0.2500 ,0.40 ,0.3700 ,-0.0400 ,6.0000 ,1.0300 
2011-08-22,1123.8199 ,12.0419 ,24.8640 ,30.4606 ,0.0000 ,0.0000 ,1123.5500 ,1145.4900 ,1121.0900 ,1123.8199 ,5436260000.0000 ,-41.6807 ,-36.3362 ,-5.3445 ,42.4400 ,0.36 ,0.2500 ,0.40 ,0.3700 ,-0.0400 ,7.0000 ,0.7300 
2011-08-23,1162.3500 ,38.0872 ,24.5620 ,26.8568 ,0.0000 ,0.0000 ,1124.3600 ,1162.3500 ,1124.3600 ,1162.3500 ,5013170000.0000 ,-39.4400 ,-36.9570 ,-2.4830 ,36.2700 ,0.36 ,0.2500 ,0.40 ,0.3700 ,-0.0400 ,9.0000 ,0.6700 
2011-08-24,1177.6000 ,47.9299 ,25.5484 ,24.9915 ,0.0000 ,0.0000 ,1162.1600 ,1178.5601 ,1156.3000 ,1177.6000 ,5315310000.0000 ,-36.0185 ,-36.7693 ,0.7508 ,35.9000 ,0.36 ,0.2500 ,0.40 ,0.3700 ,-0.0400 ,8.0000 ,0.6600 
2011-08-25,1159.2700 ,49.5239 ,31.6532 ,27.2545 ,0.0000 ,0.0000 ,1176.6899 ,1190.6801 ,1155.4700 ,1159.2700 ,5748420000.0000 ,-34.3896 ,-36.2933 ,1.9038 ,39.7600 ,0.36 ,0.2300 ,0.41 ,0.3600 ,-0.0500 ,11.0000 ,0.7700 
